"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YKL157W",272.242513178581,0.0887266201185893,0.179383528104095,0.576231760777652,0.728895759736927
"YLR176C",58.859528575026,0.103434692243358,0.229200830192485,0.576659900173466,0.729279475571031
"YGL012W",610.646057327326,0.0813312909182642,0.160101616243117,0.576829180476287,0.729335727110217
"YDR334W",170.354481551399,0.0612033781204784,0.114844644305333,0.577476820208168,0.729496575311486
"YIL105C",102.241918898688,0.0639551300759057,0.120967967650656,0.577946385892392,0.729496575311486
"YJL140W",193.318782364396,0.0538817468878459,0.0999047621394324,0.577630138733805,0.729496575311486
"YKL116C",60.2867289077198,-0.0786164561081444,0.154864530955777,0.577819124150098,0.729496575311486
"YML062C",99.277553132576,0.0907537079200792,0.186185852620245,0.577930067332229,0.729496575311486
"YML095C",14.3079188914833,-0.108446484223381,0.265713277604501,0.57795502116567,0.729496575311486
"YNR032C-A",36.8709330430931,0.107363138182045,0.255271830284192,0.577108003927727,0.729496575311486
"YPR176C",80.7465295710554,-0.0830195246877107,0.16598871589314,0.577627644211364,0.729496575311486
"YLR098C",40.892713523495,-0.0879518566240245,0.179779075571448,0.578111883803819,0.729537000420971
"YPL105C",280.768693646078,0.0993594799062168,0.213664227461004,0.578264069919232,0.729571507903279
"YLR134W",43.2530242449724,-0.0999065067271622,0.220527688548899,0.578758972809576,0.730038298532088
"YDL165W",50.3328230716007,-0.0812785359558245,0.162939477313377,0.579959279202453,0.731394481583758
"YDR316W",57.6307593891816,0.0959103513420643,0.204314686517573,0.580793984847998,0.732289114876311
"YJR024C",91.2065830898355,-0.1030815393326,0.24009619561299,0.581263976964552,0.732723615483356
"YDL016C",27.9844367563735,-0.100166117829121,0.224084358713036,0.581569237143132,0.732792285869872
"YJR092W",100.791739820505,-0.084842994323803,0.172596581526864,0.581462534904587,0.732792285869872
"snR86",137.434244950436,0.07730135572807,0.152828348142777,0.581959447659945,0.732807285947699
"YGR074W",14.257734921381,0.10599886339197,0.257865647044774,0.581883403799614,0.732807285947699
"YLR454W",120.235199740779,0.0844654813721822,0.171055992348296,0.581827131465909,0.732807285947699
"YOL027C",152.33950165043,-0.0679904748175774,0.131524522404623,0.582082720973515,0.732807285947699
"YML097C",33.9922427724055,0.0934149770565913,0.196816642371657,0.582769057390967,0.733513325736122
"YMR140W",83.0337493633981,0.0765510206150973,0.151576276805863,0.582953259316143,0.733587176452097
"YMR005W",89.8128291151714,0.089467354653727,0.185618056592677,0.583099867241122,0.733613697342759
"YKL075C",33.7848123345968,0.087962236357812,0.181633659800504,0.583410856053804,0.733689055902395
"YLL036C",89.8734520550455,-0.0749643366746602,0.148500188393451,0.583364082935942,0.733689055902395
"YHR044C",23.8113391145386,0.0966825329651986,0.212421450351247,0.584634509017735,0.734834728126875
"YML054C-A",4.44636430839226,0.103083424964411,0.316285334023412,0.58463581626323,0.734834728126875
"YNL187W",25.3209746912026,0.0975011659255223,0.21467283954668,0.584699090655368,0.734834728126875
"snR45",2.75270822232203,0.082633882409844,0.355217654228129,0.584906939518678,0.734865856985945
"YOR078W",64.9632109678019,-0.0791612090863638,0.159496288149751,0.584975353644527,0.734865856985945
"YNL323W",95.9420974519758,-0.0684141101333944,0.13446706490143,0.585512666784926,0.735224758206082
"YPL068C",19.0495593114332,0.105469309414635,0.252235978829224,0.585427622404844,0.735224758206082
"YMR108W",503.797420398381,-0.0537505854019679,0.102520187255433,0.585716984145826,0.735323320160732
"YIL072W",12.4861861932246,0.105152711034919,0.257658649248226,0.586080047286403,0.735621090279584
"YBR265W",177.362904874972,0.0654393867847511,0.127481626246955,0.586315940258676,0.735759148565966
"YOR242C",4.05556597084241,0.101602090871592,0.322553237683234,0.587642994006427,0.737266135030819
"YGL263W",13.2716202945604,0.102292649300235,0.242244055993081,0.588177824119872,0.737778751697045
"YGR207C",106.32340372267,0.0986046296255972,0.223792734899624,0.58913118463142,0.738340691182934
"YNL150W",8.28220441652936,0.10545547058472,0.289073638111072,0.588902992167843,0.738340691182934
"YNL165W",46.5083705771095,-0.0828478220861073,0.172474161309837,0.589014341809051,0.738340691182934
"YOR311C",118.756357015159,0.0626236825155917,0.121882387722019,0.588822539393687,0.738340691182934
"YBR246W",106.500052727593,-0.0612341852761782,0.119728447930382,0.589475220008607,0.738457844766069
"YMR285C",81.4117324067327,-0.0742476417059968,0.15017857708808,0.589477386350738,0.738457844766069
"YOL089C",48.1696569968419,-0.0842258499118594,0.176260106807472,0.589759461678987,0.738652870564081
"YML117W",341.208941233264,0.0551586094864915,0.106273861535664,0.590182315881175,0.739024095566657
"YIL114C",82.9469794782625,-0.0892129146627932,0.193230789187576,0.590999901953707,0.73988933740734
"YJL209W",48.4701394838056,0.0873867339675472,0.18482337500572,0.591157012746301,0.739927518202909
"YGR217W",61.4685980188584,-0.0764321478252356,0.156414674584248,0.591483757411469,0.740159710677431
"YHR016C",179.13832967314,0.0854416607189463,0.180293296407099,0.591595826244743,0.740159710677431
"YLL051C",117.071263621084,-0.0731440209611535,0.14843432776254,0.592208050286886,0.740767090298922
"YCR073C",138.80865932389,0.0596703506770174,0.118388123836357,0.592992712771192,0.741431196712632
"YJR011C",25.8971386411258,0.0900249416773093,0.194697455217015,0.592890251694055,0.741431196712632
"YLR321C",49.720915790684,0.0925153282577671,0.202709396305949,0.593131668608894,0.741446304032166
"YJL142C",9.51381736390784,0.103030993320333,0.302904487752286,0.593323514139796,0.741527505695673
"YJL193W",37.04032138534,0.103096393377151,0.258170623515564,0.594173743951366,0.742272629254336
"YOR094W",25.5389172907021,-0.0942497980895375,0.21374813637227,0.594153987836871,0.742272629254336
"YHL004W",125.632090857947,0.101166480201969,0.244695170364657,0.595094819388524,0.742891075412216
"YLR360W",59.7352922048312,0.0847631828943504,0.180052237104275,0.595177278418891,0.742891075412216
"YML001W",173.701310737513,0.0975623387527383,0.22558128386008,0.595034502463531,0.742891075412216
"YOL115W",79.3154572476776,-0.0856373024986065,0.183859700905532,0.595028045175028,0.742891075412216
"YGR278W",45.022010449613,0.0909106386799707,0.199501370323037,0.595355368123715,0.742954681040997
"YLR163C",90.1903077582001,-0.0667646175465212,0.134890912304427,0.596088821545367,0.743711159929788
"YHR156C",18.881797015553,0.0987045392202285,0.236157340250932,0.596545637721217,0.74396344576244
"YLR143W",51.218275853343,-0.0817842782466374,0.173567976270654,0.596531419363771,0.74396344576244
"YER183C",53.7231209377619,-0.0893362240924205,0.198391919347561,0.597257639569713,0.744274383402784
"YGR215W",38.3184146777554,0.102645964929695,0.259952991256527,0.597144281910468,0.744274383402784
"YIL030W-A",2.20211884620141,0.0800748934003185,0.35664889298335,0.597189699390587,0.744274383402784
"YKR063C",42.2546787165623,-0.0917768614805634,0.205765199452608,0.597431747526088,0.744274383402784
"YOL001W",39.6486020425936,-0.0861335152463713,0.187355382590881,0.597399298188365,0.744274383402784
"YCR013C",112.103741232106,-0.101065570649154,0.300732237735473,0.597861314983454,0.744384624342365
"YDR282C",25.2209805818428,0.0964341364731335,0.224528876077022,0.597902365958771,0.744384624342365
"YOR205C",39.2518290672605,-0.0945948279786448,0.216914543313637,0.597704671724489,0.744384624342365
"YKL011C",25.3870506532748,-0.0884754843999674,0.196008279787434,0.598687508313353,0.745203364980455
"YDR239C",49.3341916405292,-0.0763014729828514,0.160364877601394,0.599565415142174,0.74597827862875
"YHL009C",51.2135378142249,0.0844456938297537,0.182306911181151,0.599643426480595,0.74597827862875
"YKL064W",314.914616277226,0.0607686675072653,0.122492923512286,0.599693010437691,0.74597827862875
"YER007W",13.6041440445493,-0.099348635389181,0.24598222340551,0.600263217033916,0.746490762777517
"YPL128C",43.9300554730294,0.0934064793388312,0.21289316763952,0.600360469721823,0.746490762777517
"YDR427W",199.474625010533,0.0865551136049574,0.190466341804046,0.600539780487923,0.746554877083902
"YBR089C-A",126.742785527647,0.100948403244966,0.257557163372959,0.600966272910371,0.746926180112337
"snR9",15.5215019018297,-0.0993550212625812,0.250812957316388,0.601181186432441,0.747034414950284
"YFL048C",160.95819954038,0.0831418639901802,0.179952577314667,0.601565723756937,0.747353335381705
"YGL106W",308.136827439546,0.0729519362402376,0.152238846308751,0.602021351785906,0.747601525677185
"YLR351C",256.021315544343,0.0898731915985532,0.203717642216209,0.601965132892496,0.747601525677185
"YBL064C",154.765538604675,-0.096152436557541,0.232027116981968,0.602164532847515,0.747620465256189
"YGL058W",79.6278431823498,0.0696883681364394,0.144477519879688,0.602815086790575,0.748269194393399
"YMR026C",61.6889583359008,0.0734270468514832,0.154270911782205,0.603210143494081,0.748464566320819
"YOR196C",102.035367310764,0.0608012499831192,0.123507920065097,0.603228628913597,0.748464566320819
"YBL098W",30.7343398379549,0.0932108875769784,0.217508954070533,0.604197291629786,0.749441077924719
"YBL107C",60.8675501462484,0.0790371599943519,0.169277814471244,0.604623928727967,0.749441077924719
"YBR254C",33.2325666805593,-0.0821859980992051,0.180281800679937,0.604411374149838,0.749441077924719
"YDR433W",3.87484933126142,0.0828006858507296,0.350162444853812,0.604306522148913,0.749441077924719
"YPR156C",158.847632682692,-0.08942091778909,0.205267519850229,0.604656858729475,0.749441077924719
"YDR414C",43.3722033674416,-0.0787781826580042,0.170331036862024,0.604996085552166,0.749543592106605
"YJR111C",54.4757344574885,0.0826338875943303,0.181136812624576,0.604982273489954,0.749543592106605
"YHL006W-A",7.56617390529573,0.0983574802736669,0.311184698069775,0.605477231847754,0.74998070006746
"YJR075W",160.395347789577,-0.0708492512499461,0.149641176066653,0.605876805442761,0.750316603307373
"YML104C",51.6266449057744,0.0747015158612189,0.158848362434965,0.606277883721453,0.750510153207293
"YPL170W",142.376038874836,0.0953684919735936,0.229453014682367,0.606289944095077,0.750510153207293
"YPL148C",15.7526881200707,0.0986834585923768,0.252076225602336,0.606633103783643,0.750775912433631
"YPR035W",2421.97463024002,-0.0940610359325071,0.231631616383181,0.607199807205925,0.751318160768881
"YJR034W",36.7205707089003,0.0906458467015187,0.211420403396179,0.60762929504733,0.751690431891743
"YDL129W",13.5418183546159,-0.0948950576556741,0.23150024150748,0.608141257256697,0.75216455183241
"YBR126W-B",9.65512604966125,-0.0981359390575565,0.295262235461437,0.608365155454083,0.752282261632175
"YHL044W",26.7804618134925,0.0896625530913839,0.207434816365054,0.608541665046923,0.75234133499772
"YGR040W",48.6318989282529,0.0747022162951994,0.160144388914518,0.608834490319381,0.75246724457444
"YML081C-A",71.8848699927755,0.0897047667782721,0.208466826971991,0.60890102662432,0.75246724457444
"YHR172W",30.1898719818458,-0.0848331406361387,0.192193536410853,0.609301288079324,0.752617092471086
"YLR398C",130.91114021088,-0.0607300430095225,0.12628082981254,0.609537422769618,0.752617092471086
"YOR246C",236.842681002006,-0.073423422463592,0.158532585182876,0.609440062480454,0.752617092471086
"YOR275C",97.513262015533,0.0745084696264566,0.160083474536099,0.609205314684947,0.752617092471086
"YKL091C",111.459976303192,-0.0730022443359527,0.157791623391913,0.609798820994738,0.752780800568917
"YJL222W",4.30994090189427,0.0878756476025657,0.33583125639076,0.610380499150072,0.753089715299136
"YNL312W",108.926947863619,0.0885163922984415,0.204854190669743,0.610181363538809,0.753089715299136
"YOR109W",166.996220886685,-0.0819544747085435,0.183908704079661,0.610435657318961,0.753089715299136
"YBL104C",66.8329247189082,0.070516776352482,0.15032916831367,0.610918070645515,0.753505325580182
"YDR318W",37.526687062332,0.0819534112122058,0.183146032172563,0.611417223460168,0.753505325580182
"YDR333C",104.123080265152,-0.0652098536006387,0.137772365833829,0.611157541425504,0.753505325580182
"YNL056W",119.027201952095,-0.0791909934111953,0.176333092415288,0.611255224282427,0.753505325580182
"YOR189W",64.3263664359456,0.0749870475658062,0.162958754845737,0.611312604744967,0.753505325580182
"YDR168W",137.468960597187,0.0686111731503997,0.145665518991095,0.611903681354856,0.753945838886313
"YDL134C",255.455062532936,-0.0777311178278857,0.172731970061664,0.612398824431642,0.754237877761542
"YOR308C",22.4951869817899,-0.0943123264467908,0.234435274320793,0.612283699384034,0.754237877761542
"YGL079W",31.2164721330433,0.0876044091663315,0.204474682119087,0.612561880647278,0.754279736726231
"YOR005C",61.1140158779143,0.0676627068726593,0.144178793308742,0.612840907123319,0.754464348268101
"YLR281C",4.69953806405373,0.0950479703234089,0.312850320981665,0.612990701931823,0.7544898193112
"YGL241W",58.3187465497032,-0.0696985486191616,0.150489306298049,0.613478678784536,0.754772505014069
"YGR205W",93.8289315077383,0.0854627549391333,0.196814686742639,0.613435635797511,0.754772505014069
"YBL059W",30.0423635395313,0.098367940087826,0.270762406415908,0.613999265428635,0.755253990142064
"YBR107C",45.3780438211748,0.0812584945828073,0.18420341392036,0.614461339924602,0.755504327902246
"YJR089W",66.1969681328913,0.0861108209516508,0.198777638476653,0.614424788924537,0.755504327902246
"YJL126W",30.9669078674416,-0.0930495551364592,0.235276426629943,0.615102490011215,0.75597454292861
"YOL098C",199.201976916634,-0.0821180818002715,0.188094061237117,0.61497681825501,0.75597454292861
"YIR008C",52.4668975773993,0.0692649058189173,0.149411941404602,0.615688140769235,0.756535217547395
"YPL045W",73.0263698311371,-0.0661820748132574,0.142701947359313,0.615925724085836,0.756668053722435
"YGR209C",526.639475874798,-0.0955416979721339,0.252905659178442,0.616543895726119,0.757268290589205
"YMR272W-B",2.22182248652037,0.0804625223111304,0.347139040913678,0.616799775913319,0.757423385256868
"YOR022C",39.0241329888623,0.0821474899275021,0.187814372472497,0.616983196687131,0.757489454083949
"YNR049C",73.9362511124605,0.0743778961528698,0.164411103712678,0.617124357229024,0.7575036218539
"YCL038C",86.5661218781427,-0.0893298321510591,0.218766690927581,0.617574839875938,0.757609324922552
"YJL162C",27.4671720038775,0.0930796196188354,0.23053492470757,0.617599388078549,0.757609324922552
"YMR237W",168.493876369346,-0.0801736259251785,0.183820688012596,0.617385933762233,0.757609324922552
"YBR015C",270.1009108137,-0.0672874838515072,0.147095346557118,0.61874685148957,0.757903290736753
"YDR337W",71.397674397452,0.0731842806147052,0.161631314657293,0.618728943170736,0.757903290736753
"YMR154C",29.8073605885001,-0.0853146603330011,0.202331895277117,0.618535372500497,0.757903290736753
"YNL212W",115.217332299723,0.0716140651551062,0.157354438588057,0.61857487611621,0.757903290736753
"YNL253W",48.2947742689715,0.0728887925308768,0.160907216588922,0.618249610021811,0.757903290736753
"YOL122C",126.496990062223,-0.0680829473710905,0.149080511412297,0.618298999800176,0.757903290736753
"YPL234C",422.766427022222,0.0903520926131478,0.22101626546496,0.6186082237609,0.757903290736753
"YCR104W",5.25737146475659,0.0888856192372447,0.324565855037346,0.62029468293309,0.759640009861899
"snR30",61.9641566627173,-0.0950196842587173,0.291902178569663,0.621104912214113,0.760472890630479
"YDL077C",67.6645954441237,-0.0650581518181543,0.142429082773893,0.621452780373691,0.760580114869916
"YJL065C",14.9827361371985,-0.0953469738344048,0.277039642558186,0.621394469641987,0.760580114869916
"YLR421C",146.334429006746,-0.0913420781469498,0.238292621409313,0.621675969672924,0.760693962891241
"YJL074C",45.379605641523,-0.0873535035345666,0.214877621016926,0.622809298797156,0.761921193671881
"YBR096W",93.7469357628089,0.0683891890339975,0.15002784646176,0.623259415498048,0.76231226960456
